Event,Tm,J1,J2,St,S,n,Q
J1,84.67783393638776,85.35139619219524,83.11781748989084,85.84893742158776,1,48,"J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1"
E,85.84893742158776,85.35139619219524,83.11781748989084,85.84893742158776,1,49,"J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1"
J2,86.35363046386784,85.35139619219524,91.52687141040549,87.65003335273698,1,48,"J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1"
E,87.65003335273698,85.35139619219524,91.52687141040549,87.65003335273698,1,49,"J1, J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2"
J1,87.76425285862135,91.88293105644733,91.52687141040549,89.69773014998238,1,48,"J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2"
J2,88.89880921834578,91.88293105644733,98.89344336724884,89.69773014998238,1,49,"J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1"
J1,89.00931581396854,90.61176488579851,98.89344336724884,89.69773014998238,1,50,"J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2"
J1,89.11583412755617,89.31091340446748,98.89344336724884,89.69773014998238,1,51,"J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1"
J2,89.54282888869459,89.31091340446748,91.08650912376086,89.69773014998238,1,52,"J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1"
E,89.69773014998238,89.31091340446748,91.08650912376086,89.69773014998238,1,53,"J1, J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2"
J1,90.02880332953593,91.75430071806099,91.08650912376086,91.93209194818024,1,52,"J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2"
J1,90.50612359027411,95.57357634045901,91.08650912376086,91.93209194818024,1,53,"J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1"
J1,90.53951785854893,91.46667003407732,91.08650912376086,91.93209194818024,1,54,"J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1"
E,91.93209194818024,91.46667003407732,91.08650912376086,91.93209194818024,1,55,"J1, J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1"
E,93.97811857646353,91.46667003407732,91.08650912376086,93.97811857646353,1,54,"J1, J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1"
J1,94.1104639421421,94.32068454381991,91.08650912376086,95.56978050420192,1,53,"J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1"
J1,94.1602660002393,96.84644713461704,91.08650912376086,95.56978050420192,1,54,"J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1"
E,95.56978050420192,96.84644713461704,91.08650912376086,95.56978050420192,1,55,"J1, J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1"
J1,95.91853732199075,96.50602382861683,91.08650912376086,97.77066188185003,1,54,"J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1"
J1,96.4469372168426,96.78030446947493,91.08650912376086,97.77066188185003,1,55,"J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1"
E,97.77066188185003,96.78030446947493,91.08650912376086,97.77066188185003,1,56,"J1, J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1"
E,99.56366739397993,96.78030446947493,91.08650912376086,99.56366739397993,1,55,"J2, J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1"
J1,99.98184159190943,100.62703555543389,91.08650912376086,102.0801903830458,1,54,"J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1"
J1,101.64921630532375,105.25773622507944,91.08650912376086,102.0801903830458,1,55,"J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1"
J1,101.78386418590341,102.89555893220998,91.08650912376086,102.0801903830458,1,56,"J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1"
E,102.0801903830458,102.89555893220998,91.08650912376086,102.0801903830458,1,57,"J1, J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1"
J2,103.709761109614,102.89555893220998,107.47307017049191,104.07960083022553,1,56,"J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1"
E,104.07960083022553,102.89555893220998,107.47307017049191,104.07960083022553,1,57,"J2, J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2"
J1,104.75770609071216,105.91808284216351,107.47307017049191,106.01405002640034,1,56,"J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2"
J1,104.79521843233015,105.13093886907846,107.47307017049191,106.01405002640034,1,57,"J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1"
J1,105.25655729421977,106.48765763940622,107.47307017049191,106.01405002640034,1,58,"J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1"
E,106.01405002640034,106.48765763940622,107.47307017049191,106.01405002640034,1,59,"J2, J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1"
E,108.54080290639855,106.48765763940622,107.47307017049191,108.54080290639855,1,58,"J1, J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1"
J1,109.98630528499868,110.05880399137234,107.47307017049191,110.21301067371748,1,57,"J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1"
E,110.21301067371748,110.05880399137234,107.47307017049191,110.21301067371748,1,58,"J1, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1"
J2,110.4146529506769,110.05880399137234,114.35685839973605,111.97139020126747,1,57,"J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1"
E,111.97139020126747,110.05880399137234,114.35685839973605,111.97139020126747,1,58,"J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2"
J1,113.0109309643283,115.78750377414542,114.35685839973605,115.74456290529889,1,57,"J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2"
J2,113.79430196842661,115.78750377414542,117.36086685905116,115.74456290529889,1,58,"J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1"
J1,114.76775974774402,116.80379680229105,117.36086685905116,115.74456290529889,1,59,"J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2"
J1,115.65732760987493,118.67310603044909,117.36086685905116,115.74456290529889,1,60,"J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1"
E,115.74456290529889,118.67310603044909,117.36086685905116,115.74456290529889,1,61,"J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1"
J1,116.32827055875634,116.44655764280579,117.36086685905116,117.58758814980989,1,60,"J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1"
J1,116.94213214410182,117.2873497432431,117.36086685905116,117.58758814980989,1,61,"J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1"
J1,117.028537332894,117.95450447113451,117.36086685905116,117.58758814980989,1,62,"J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1"
J1,117.57420810118636,119.04832112014218,117.36086685905116,117.58758814980989,1,63,"J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1"
E,117.58758814980989,119.04832112014218,117.36086685905116,117.58758814980989,1,64,"J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1"
J2,117.69349875235689,119.04832112014218,118.10158706030172,120.17587002677895,1,63,"J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1"
J2,119.7491978771785,119.04832112014218,121.14479152121692,120.17587002677895,1,64,"J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2"
E,120.17587002677895,119.04832112014218,121.14479152121692,120.17587002677895,1,65,"J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2"
J2,120.18240743604254,119.04832112014218,124.98739010457132,122.55562950811088,1,64,"J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2"
E,122.55562950811088,119.04832112014218,124.98739010457132,122.55562950811088,1,65,"J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2"
J2,123.83620224575503,119.04832112014218,132.33329137874622,124.40703919483836,1,64,"J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2"
E,124.40703919483836,119.04832112014218,132.33329137874622,124.40703919483836,1,65,"J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2"
J2,124.43279106769143,119.04832112014218,130.58611090139675,126.61855235858992,1,64,"J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2"
J1,125.4563736506542,125.74580675738802,130.58611090139675,126.61855235858992,1,65,"J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2"
J1,126.02086795789116,126.0271047928896,130.58611090139675,126.61855235858992,1,66,"J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1"
E,126.61855235858992,126.0271047928896,130.58611090139675,126.61855235858992,1,67,"J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1"
J2,127.13758216001449,126.0271047928896,134.82837239524147,128.53910449799673,1,66,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1"
J1,127.7597691351402,128.80992066785225,134.82837239524147,128.53910449799673,1,67,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J2"
J1,127.91003316644911,131.17555930086775,134.82837239524147,128.53910449799673,1,68,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J2, J1"
J1,127.94664554662117,129.35648815322594,134.82837239524147,128.53910449799673,1,69,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1"
J1,128.38213301419339,134.99378132990515,134.82837239524147,128.53910449799673,1,70,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1"
E,128.53910449799673,134.99378132990515,134.82837239524147,128.53910449799673,1,71,"J1, J1, J1, J1, J1, J2, J2, J2, J1, J2, J2, J2, J2, J1, J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1"
